"Time","Subsystem #1|Branch Currents|BRK_6_1_I_A","Subsystem #1|Branch Currents|BRK_6_1_I_B","Subsystem #1|Branch Currents|BRK_6_1_I_C","Subsystem #1|Branch Currents|BRK_6_2_I_A","Subsystem #1|Branch Currents|BRK_6_2_I_B","Subsystem #1|Branch Currents|BRK_6_2_I_C","Subsystem #1|CTLs|Vars|flt_enabled","Subsystem #1|CTLs|Vars|relay_protection"
0.0,-0.004020599498,0.00765465149,-0.003633743262,0.004109468321,-0.00673681626,0.002626890039,0.0,0.0
9.6E-4,-0.005774929335,0.007242648437,-0.001467404243,0.005529151892,-0.006177897527,6.482893333E-4,0.0,0.0
0.00192,-0.007007924729,0.006176859914,8.313596034E-4,0.006449587087,-0.005061413576,-0.001388626369,0.0,0.0
0.00288,-0.00760823724,0.004553498512,0.003055044218,0.006787678242,-0.003488147859,-0.003299989615,0.0,0.0
0.00384,-0.007521709788,0.002519091602,0.005002923764,0.006512892625,-0.001600120036,-0.004913237106,0.0,0.0
0.0048,-0.006756129278,2.572949853E-4,0.006499139182,0.005650061707,4.322403768E-4,-0.006082764337,0.0,0.0
0.00576,-0.005380616197,-0.002027717194,0.007408639124,0.004277061172,0.002425468892,-0.006702994071,0.0,0.0
0.00672,-0.003519341263,-0.004129670472,0.007649309097,0.00251783443,0.004199644899,-0.006717935719,0.0,0.0
0.00768,-0.001340318967,-0.00585882276,0.007199434915,5.311919793E-4,0.005594592167,-0.006126229213,0.0,0.0
0.00864,9.597420636E-4,-0.007059076257,0.006099632671,-0.001503534897,0.00648438343,-0.004981304716,0.0,0.0
0.0096,0.003173211205,-0.007622084652,0.004449177737,-0.003402684179,0.006788703288,-0.003386488467,0.0,0.0
0.01056,0.005100294587,-0.007497040677,0.002397047538,-0.00499480457,0.006480102543,-0.001485769374,0.0,0.0
0.01152,0.006566993704,-0.006695221666,1.285052065E-4,-0.006136157271,0.005586422969,5.49262591E-4,0.0,0.0
0.01248,0.007440942795,-0.005289004457,-0.002151660006,-0.006723724333,0.004188335656,0.002534923205,0.0,0.0
0.01344,0.007643237243,-0.003405321092,-0.004237634244,-0.006704473954,0.00241205127,0.004291968914,0.0,0.0
0.0144,0.007155629911,-0.001214244083,-0.005941098635,-0.006080147452,4.179041113E-4,0.005661784819,0.0,0.0
0.01536,0.006022123378,0.001086453505,-0.007108289246,-0.004907091078,-0.001614069678,0.006520708151,0.0,0.0
0.01632,0.004345042237,0.003289098771,-0.007633844312,-0.003291198691,-0.003500458412,0.006791183882,0.0,0.0
0.01728,0.002275781075,0.005194836206,-0.007470329466,-0.001378342596,-0.005070978837,0.006448840217,0.0,0.0
0.01824,1.127453686E-6,0.006631631155,-0.006632489025,6.588090073E-4,-0.006183849255,0.005524567948,0.0,0.0
0.0192,-0.002273571553,0.007469797048,-0.00519595762,0.002636357443,-0.006738603275,0.004101788842,0.0,0.0
0.02016,-0.004342990678,0.007633669341,-0.003290413897,0.004375784357,-0.006685167531,0.002308939706,0.0,0.0
0.02112,-0.006020295729,0.007108455735,-0.001087889068,0.005720082008,-0.006028369715,3.078551636E-4,0.0,0.0
0.02208,-0.007154097137,0.005941568709,0.00121281003,0.00654786021,-0.004827511835,-0.001720781562,0.0,0.0
