1,0,35275,40694,8224,58666,31402,23126,0,0
2,960,35944,39963,4198,61988,31050,23560,0,0
3,1920,36577,39294,2583,62791,30546,24143,0,0
4,2880,37116,38745,3525,61002,29935,24822,0,0
5,3840,37514,38368,6940,56784,29272,25537,0,0
6,4800,37733,38196,12519,50517,28617,26222,0,0
7,5760,37754,38245,19758,42766,28029,26816,0,0
8,6720,37575,38510,28003,34232,27562,27264,0,0
9,7680,37213,38967,36512,25684,27256,27528,0,0
10,8640,36699,39576,44514,17895,27141,27583,0,0
11,9600,36082,40280,51289,11567,27226,27423,0,0
12,10560,35415,41017,56225,7272,27503,27064,0,0
13,11520,34759,41720,58875,5397,27948,26537,0,0
14,12480,34175,42326,59001,6112,28521,25891,0,0
15,13440,33713,42780,56591,9353,29170,25183,0,0
16,14400,33416,43040,51864,14825,29835,24478,0,0
17,15360,33312,43084,45244,22037,30458,23839,0,0
18,16320,33408,42907,37331,30336,30982,23324,0,0
19,17280,33697,42526,28839,38973,31359,22980,0,0
20,18240,34152,41975,20534,47169,31556,22836,0,0
21,19200,34733,41303,13165,54184,31555,22907,0,0
22,20160,35386,40571,7398,59385,31355,23186,0,0
23,21120,36054,39846,3754,62301,30976,23648,0,0
24,22080,36675,39192,2562,62671,30450,24251,0,0
25,23040,37194,38669,3929,60460,29827,24941,0,0
26,24000,37563,38325,7731,55868,29161,25655,0,0
27,24960,37750,38189,13626,49310,28513,26329,0,0
28,25920,37738,38274,21081,41378,27942,26902,0,0
29,26880,37527,38574,29424,32787,27499,27322,0,0
30,27840,37137,39059,37901,24313,27223,27552,0,0
31,28800,36602,39688,45747,16721,27141,27571,0,0
32,29760,35972,40403,52254,10697,27259,27376,0,0
33,30720,35303,41139,56834,6784,27567,26986,0,0
34,31680,34656,41830,59074,5335,28036,26436,0,0
35,32640,34088,42414,58772,6482,28626,25776,0,0
36,33600,33651,42837,55955,10121,29281,25064,0,0
37,34560,33385,43063,50877,15922,29944,24366,0,0
38,35520,33314,43070,43997,23364,30554,23744,0,0
39,36480,33443,42857,35936,31773,31056,23254,0,0
40,37440,33762,42445,27421,40390,31405,22941,0,0
41,38400,34241,41870,19221,48439,31570,22833,0,0
42,39360,34838,41183,12077,55192,31535,22940,0,0
43,40320,35498,40448,6632,60039,31304,23252,0,0
44,41280,36162,39730,3380,62544,30897,23740,0,0
45,42240,36770,39095,2613,62479,30352,24362,0,0
46,43200,37267,38599,4400,59851,29717,25060,0,0
47,44160,37608,38287,8580,54898,29050,25771,0,0
48,45120,37762,38188,14777,48065,28411,26433,0,0
49,46080,37716,38310,22430,39971,27858,26984,0,0
50,47040,37473,38643,30848,31345,27440,27375,0,0
51,48000,37056,39156,39273,22966,27196,27570,0,0
52,48960,36503,39803,46942,15591,27147,27553,0,0
53,49920,35862,40526,53165,9886,27298,27324,0,0
54,50880,35192,41259,57378,6365,27635,26905,0,0
55,51840,34554,41936,59203,5346,28128,26332,0,0
56,52800,34005,42497,58473,6922,28732,25659,0,0
57,53760,33594,42890,55256,10949,29393,24945,0,0
58,54720,33359,43080,49841,17065,30051,24255,0,0
59,55680,33321,43049,42717,24717,30646,23651,0,0
60,56640,33484,42802,34528,33215,31126,23189,0,0
61,57600,33832,42359,26012,41792,31446,22908,0,0
62,58560,34334,41761,17938,49672,31578,22836,0,0
63,59520,34945,41062,11036,56146,31510,22978,0,0
64,60480,35610,40325,5928,60628,31247,23322,0,0
65,61440,36269,39617,3075,62714,30815,23836,0,0
66,62400,36862,39001,2735,62215,30251,24474,0,0
67,63360,37335,38533,4938,59178,29607,25179,0,0
68,64320,37647,38255,9486,53875,28940,25887,0,0
69,65280,37768,38193,15969,46785,28311,26534,0,0
70,66240,37689,38351,23800,38549,27778,27061,0,0
71,67200,37415,38717,32273,29910,27387,27421,0,0
72,68160,36972,39256,40623,21648,27174,27582,0,0
73,69120,36400,39920,48097,14509,27158,27529,0,0
74,70080,35751,40649,54019,9137,27342,27267,0,0
75,71040,35082,41377,57855,6016,27707,26819,0,0
76,72000,34455,42039,59259,5430,28222,26226,0,0
77,72960,33925,42575,58105,7430,28839,25541,0,0
78,73920,33542,42936,54495,11837,29504,24827,0,0
79,74880,33339,43090,48756,18251,30156,24147,0,0
80,75840,33335,43023,41407,26096,30735,23563,0,0
81,76800,33530,42741,33110,34661,31191,23128,0,0
82,77760,33906,42269,24615,43174,31482,22882,0,0
83,78720,34430,41650,16688,50867,31580,22845,0,0
84,79680,35054,40940,10045,57045,31479,23022,0,0
85,80640,35722,40204,5286,61150,31186,23397,0,0
86,81600,36374,39506,2840,62812,30729,23935,0,0
87,82560,36950,38911,2928,61881,30148,24589,0,0
88,83520,37400,38472,5542,58440,29495,25299,0,0
89,84480,37681,38229,10446,52802,28831,26001,0,0
90,85440,37769,38204,17198,45473,28214,26631,0,0
91,86400,37656,38399,25188,37116,27701,27134,0,0
92,87360,37352,38796,33694,28486,27338,27463,0,0
93,88320,36885,39359,41949,20361,27157,27588,0,0
94,89280,36296,40038,49208,13475,27175,27499,0,0
95,90240,35639,40772,54815,8450,27391,27204,0,0
96,91200,34973,41494,58264,5738,27784,26729,0,0
97,92160,34358,42139,59245,5586,28319,26116,0,0
98,93120,33850,42648,57667,8006,28949,25422,0,0
99,94080,33495,42977,53674,12780,29615,24709,0,0
100,95040,33324,43094,47627,19477,30259,24041,0,0
101,96000,33354,42990,40070,27493,30821,23479,0,0
102,96960,33580,42674,31687,36104,31252,23073,0,0
103,97920,33984,42175,23234,44533,31512,22861,0,0
