"Time","Subsystem #1|Branch Currents|BRK_6_1_I_A","Subsystem #1|Branch Currents|BRK_6_1_I_B","Subsystem #1|Branch Currents|BRK_6_1_I_C","Subsystem #1|Branch Currents|BRK_6_2_I_A","Subsystem #1|Branch Currents|BRK_6_2_I_B","Subsystem #1|Branch Currents|BRK_6_2_I_C","Subsystem #1|CTLs|Vars|flt_enabled","Subsystem #1|CTLs|Vars|relay_protection"
0.14688,0.002260567022,-0.005168074813,0.002907738317,-0.002229439922,0.004197257164,-0.001970227004,0.0,0.0
0.14784,0.003543244009,-0.005046060991,0.001503025171,-0.003188096276,0.003964708206,-7.79004683E-4,0.0,0.0
0.1488,0.004506203766,-0.004468668957,-3.731956966E-5,-0.003859300257,0.00337394952,4.82976148E-4,0.0,0.0
0.14976,0.00506251352,-0.003488030575,-0.00157428186,-0.004182477564,0.002478303696,0.001701791064,0.0,0.0
0.15072,0.005161943184,-0.002192664184,-0.002969077961,-0.004128449138,0.001358638446,0.002767401597,0.0,0.0
0.15168,0.004795537908,-6.995033885E-4,-0.004095822526,-0.003702097251,1.160265661E-4,0.003583653641,0.0,0.0
0.15264,0.003996359244,8.566587439E-4,-0.004852806068,-0.002941881938,-0.001137354388,0.00407683638,0.0,0.0
0.1536,0.002836548862,0.002335341165,-0.005171688899,-0.001916461567,-0.002288377843,0.004202436532,0.0,0.0
0.15456,0.00142082115,0.003603071264,-0.005023685068,-7.18382509E-4,-0.003233127099,0.003949111926,0.0,0.0
0.15552,-1.230583635E-4,0.004545413201,-0.004422162458,5.442063689E-4,-0.003886328148,0.003339724475,0.0,0.0
0.15648,-0.001655700643,0.005077296716,-0.003421413641,0.001757304702,-0.004189006209,0.00242929814,0.0,0.0
0.15744,-0.003038746854,0.005150690008,-0.002111776087,0.002811430377,-0.004113843799,0.001300009878,0.0,0.0
0.1584,-0.004147342203,0.004758993724,-6.114700746E-4,0.003611433019,-0.003667630444,5.380460522E-5,0.0,0.0
0.15936,-0.004881442273,0.003937552373,9.440780602E-4,0.004085067751,-0.002890638306,-0.001196830546,0.0,0.0
0.16032,-0.005174771101,0.002760514484,0.002414438072,0.004189596448,-0.00185301019,-0.002338974348,0.0,0.0
0.16128,-0.00500083015,0.001334160071,0.003666856863,0.003915579216,-6.484127901E-4,-0.003269565152,0.0,0.0
0.16224,-0.004375333851,-2.127862331E-4,0.004588313463,0.003287749184,6.144205145E-4,-0.003904569734,0.0,0.0
0.1632,-0.003354753764,-0.001740660416,0.005095604205,0.002362786189,0.00182148483,-0.004186663283,0.0,0.0
0.16416,-0.002031215107,-0.003111555102,0.005142948423,0.001224175517,0.002863837878,-0.004090391581,0.0,0.0
0.16512,-5.241837187E-4,-0.004201710624,0.004726073171,-2.528883769E-5,0.003647353175,-0.003624441846,0.0,0.0
0.16608,0.001030288033,-0.004912717522,0.003882604593,-0.001272799999,0.004101304274,-0.002830869228,0.0,0.0
0.16704,0.002491879592,-0.005180397178,0.002688682077,-0.002405786859,0.004184738867,-0.001781323267,0.0,0.0
0.168,0.003728661913,-0.004980565094,0.001252091586,-0.003321941566,0.003890106792,-5.705541817E-4,0.0,0.0
0.16896,0.00462896006,-0.004331283399,-2.97506908E-4,-0.003938552506,0.003244013702,6.921739626E-4,0.0,0.0
0.16992,0.005111525425,-0.003291152195,-0.001820215445,-0.004199988979,0.002304773883,0.001892856361,0.0,0.0
0.17088,0.005132796277,-0.001954063489,-0.003178559105,-0.004082629967,0.001157171603,0.002923099274,0.0,0.0
0.17184,0.004690855304,-4.407375798E-4,-0.004249937824,-0.003597080095,-9.517622246E-5,0.003689907935,0.0,0.0
