1,0,34202,39835,29433,27695,65381,1421,0,0
2,960,34843,39114,28910,28230,63790,3861,0,0
3,1920,35524,38371,28542,28578,59643,8755,0,0
4,2880,36183,37673,28362,28707,53315,15662,0,0
5,3840,36761,37084,28387,28605,45378,23959,0,0
6,4800,37206,36656,28613,28282,36546,32895,0,0
7,5760,37476,36428,29021,27767,27619,41666,0,0
8,6720,37549,36421,29574,27106,19401,49478,0,0
9,7680,37417,36635,30221,26359,12635,55626,0,0
10,8640,37093,37052,30905,25594,7931,59557,0,0
11,9600,36604,37632,31564,24880,5714,60914,0,0
12,10560,35997,38325,32138,24280,6185,59576,0,0
13,11520,35325,39067,32575,23849,9299,55662,0,0
14,12480,34649,39792,32836,23627,14778,49527,0,0
15,13440,34031,40434,32897,23632,22125,41724,0,0
16,14400,33525,40935,32754,23866,30678,32958,0,0
17,15360,33178,41249,32418,24305,39664,24020,0,0
18,16320,33021,41350,31920,24912,48273,15716,0,0
19,17280,33068,41226,31305,25631,55727,8797,0,0
20,18240,33315,40890,30629,26397,61353,3887,0,0
21,19200,33740,40373,29953,27141,64644,1429,0,0
22,20160,34303,39719,29337,27796,65303,1645,0,0
23,21120,34956,38990,28837,28302,63269,4516,0,0
24,22080,35637,38250,28499,28615,58727,9782,0,0
25,23040,36287,37566,28352,28706,52086,16968,0,0
26,24000,36846,37000,28411,28566,43947,25425,0,0
27,24960,37264,36603,28669,28208,35043,34391,0,0
28,25920,37503,36411,29104,27665,26179,43055,0,0
29,26880,37541,36441,29676,26986,18154,50635,0,0
30,27840,37376,36691,30334,26231,11694,56448,0,0
31,28800,37022,37138,31018,25470,7381,59968,0,0
32,29760,36510,37742,31667,24770,5604,60878,0,0
33,30720,35888,38447,32221,24195,6525,59095,0,0
34,31680,35211,39191,32631,23797,10059,54781,0,0
35,32640,34541,39906,32860,23612,15888,48325,0,0
36,33600,33937,40528,32888,23656,23486,40310,0,0
37,34560,33455,41001,32711,23925,32167,31459,0,0
38,35520,33138,41281,32345,24396,41147,22571,0,0
39,36480,33015,41344,31824,25026,49615,14449,0,0
40,37440,33096,41184,31195,25757,56807,7825,0,0
41,38400,33374,40816,30515,26524,62075,3298,0,0
42,39360,33825,40272,29844,27258,64941,1277,0,0
43,40320,34407,39601,29244,27892,65148,1943,0,0
44,41280,35069,38865,28768,28369,62678,5237,0,0
45,42240,35749,38130,28460,28646,57752,10862,0,0
46,43200,36388,37462,28348,28698,50815,18309,0,0
47,44160,36926,36921,28440,28521,42495,26906,0,0
48,45120,37317,36556,28730,28130,33541,35877,0,0
49,46080,37523,36401,29191,27560,24762,44413,0,0
50,47040,37528,36468,29782,26864,16951,51743,0,0
51,48000,37329,36753,30448,26103,10813,57205,0,0
52,48960,36946,37229,31130,25347,6902,60306,0,0
53,49920,36413,37854,31767,24664,5570,60766,0,0
54,50880,35777,38570,32301,24115,6938,58544,0,0
55,51840,35097,39314,32683,23751,10883,53840,0,0
56,52800,34434,40018,32879,23603,17049,47079,0,0
57,53760,33847,40619,32872,23686,24878,38872,0,0
58,54720,33390,41062,32662,23991,33665,29958,0,0
59,55680,33104,41307,32268,24492,42615,21143,0,0
60,56640,33014,41333,31726,25142,50921,13223,0,0
61,57600,33129,41137,31084,25884,57834,6912,0,0
62,58560,33438,40736,30401,26651,62729,2780,0,0
63,59520,33914,40167,29738,27372,65164,1200,0,0
64,60480,34514,39481,29155,27984,64919,2315,0,0
65,61440,35183,38741,28704,28430,62018,6024,0,0
66,62400,35860,38012,28427,28671,56720,11993,0,0
67,63360,36486,37361,28349,28684,49506,19682,0,0
68,64320,37003,36847,28476,28470,41025,28397,0,0
69,65280,37365,36515,28796,28046,32044,37352,0,0
70,66240,37538,36396,29282,27451,23373,45738,0,0
71,67200,37508,36501,29889,26739,15795,52799,0,0
72,68160,37277,36820,30562,25975,9994,57896,0,0
73,69120,36866,37324,31241,25226,6494,60570,0,0
74,70080,36312,37968,31865,24562,5611,60580,0,0
75,71040,35665,38694,32376,24041,7424,57924,0,0
76,72000,34984,39436,32729,23710,11770,52842,0,0
77,72960,34329,40127,32892,23601,18256,45793,0,0
78,73920,33761,40705,32851,23721,26297,37414,0,0
79,74880,33329,41117,32608,24062,35167,28460,0,0
80,75840,33074,41327,32187,24591,44066,19741,0,0
81,76800,33019,41316,31624,25261,52189,12042,0,0
82,77760,33168,41083,30971,26012,58804,6059,0,0
83,78720,33507,40652,30287,26776,63314,2333,0,0
84,79680,34007,40059,29633,27483,65312,1199,0,0
85,80640,34622,39360,29069,28071,64616,2760,0,0
86,81600,35297,38617,28645,28485,61291,6875,0,0
87,82560,35970,37897,28400,28689,55635,13172,0,0
88,83520,36581,37264,28356,28664,48161,21084,0,0
89,84480,37075,36778,28516,28413,39541,29895,0,0
90,85440,37407,36480,28867,27957,30556,38811,0,0
91,86400,37548,36398,29376,27339,22014,47026,0,0
92,87360,37484,36540,29998,26614,14689,53799,0,0
93,88320,37221,36892,30677,25847,9240,58519,0,0
94,89280,36783,37423,31351,25108,6160,60760,0,0
95,90240,36210,38085,31959,24463,5727,60318,0,0
96,91200,35553,38818,32447,23971,7980,57235,0,0
97,92160,34871,39556,32770,23676,12716,51789,0,0
98,93120,34227,40233,32900,23605,19506,44470,0,0
99,94080,33678,40786,32824,23764,27739,35940,0,0
100,95040,33274,41167,32550,24138,36670,26969,0,0
101,96000,33051,41341,32102,24694,45494,18367,0,0
102,96960,33030,41292,31520,25383,53414,10909,0,0
103,97920,33212,41024,30858,26140,59716,5270,0,0
