1,0,32735,24122,33666,38323,30726,38631,0,0
2,960,32314,24650,34201,37718,30619,38696,0,0
3,1920,31803,25264,34657,37223,30685,38542,0,0
4,2880,31250,25909,34991,36884,30919,38183,0,0
5,3840,30704,26527,35175,36731,31300,37651,0,0
6,4800,30215,27061,35190,36778,31793,36994,0,0
7,5760,29826,27464,35037,37021,32354,36272,0,0
8,6720,29574,27700,34728,37437,32932,35550,0,0
9,7680,29480,27746,34291,37989,33475,34893,0,0
10,8640,29553,27600,33767,38627,33934,34360,0,0
11,9600,29786,27273,33201,39295,34267,34000,0,0
12,10560,30160,26796,32647,39930,34445,33844,0,0
13,11520,30638,26212,32152,40477,34451,33907,0,0
14,12480,31180,25573,31763,40885,34285,34184,0,0
15,13440,31735,24937,31514,41119,33962,34649,0,0
16,14400,32253,24361,31427,41156,33511,35260,0,0
17,15360,32689,23898,31511,40993,32972,35963,0,0
18,16320,33001,23589,31758,40646,32395,36693,0,0
19,17280,33163,23462,32146,40145,31831,37385,0,0
20,18240,33160,23529,32639,39535,31332,37976,0,0
21,19200,32991,23783,33193,38873,30942,38414,0,0
22,20160,32673,24202,33759,38217,30696,38657,0,0
23,21120,32233,24748,34284,37626,30618,38686,0,0
24,22080,31712,25371,34722,37155,30713,38496,0,0
25,23040,31157,26015,35033,36845,30973,38105,0,0
26,24000,30617,26623,35189,36725,31376,37549,0,0
27,24960,30142,27139,35176,36805,31883,36877,0,0
28,25920,29774,27516,34995,37079,32451,36150,0,0
29,26880,29547,27721,34663,37520,33027,35434,0,0
30,27840,29480,27735,34209,38091,33559,34794,0,0
31,28800,29581,27557,33674,38738,33999,34287,0,0
32,29760,29840,27203,33107,39404,34308,33959,0,0
33,30720,30233,26705,32559,40029,34458,33839,0,0
34,31680,30726,26107,32079,40556,34435,33939,0,0
35,32640,31273,25465,31711,40937,34242,34249,0,0
36,33600,31825,24835,31488,41139,33895,34742,0,0
37,34560,32333,24275,31429,41142,33426,35373,0,0
38,35520,32750,23835,31541,40947,32877,36084,0,0
39,36480,33039,23555,31814,40572,32299,36813,0,0
40,37440,33175,23460,32222,40049,31742,37492,0,0
41,38400,33143,23559,32728,39427,31258,38061,0,0
42,39360,32948,23843,33288,38761,30890,38469,0,0
43,40320,32607,24286,33850,38112,30671,38677,0,0
44,41280,32151,24848,34364,37538,30622,38669,0,0
45,42240,31621,25479,34784,37091,30745,38444,0,0
46,43200,31065,26121,35070,36812,31032,38023,0,0
47,44160,30532,26717,35199,36725,31454,37443,0,0
48,45120,30072,27212,35157,36838,31975,36758,0,0
49,46080,29726,27563,34950,37141,32548,36028,0,0
50,47040,29524,27737,34594,37608,33120,35321,0,0
51,48000,29486,27719,34124,38195,33640,34699,0,0
52,48960,29614,27510,33580,38850,34061,34219,0,0
53,49920,29897,27129,33013,39513,34345,33924,0,0
54,50880,30309,26611,32473,40125,34466,33841,0,0
55,51840,30814,26002,32009,40631,34414,33977,0,0
56,52800,31366,25357,31663,40984,34194,34320,0,0
57,53760,31914,24735,31466,41153,33824,34839,0,0
58,54720,32410,24192,31436,41123,33338,35487,0,0
59,55680,32808,23776,31576,40896,32781,36206,0,0
60,56640,33073,23526,31873,40494,32203,36931,0,0
61,57600,33181,23463,32300,39951,31655,37596,0,0
62,58560,33122,23594,32819,39317,31188,38142,0,0
63,59520,32901,23906,33383,38650,30842,38518,0,0
64,60480,32538,24372,33941,38010,30651,38691,0,0
65,61440,32067,24950,34442,37454,30630,38646,0,0
66,62400,31529,25586,34841,37032,30782,38387,0,0
67,63360,30973,26225,35103,36783,31093,37936,0,0
68,64320,30449,26807,35204,36730,31535,37335,0,0
69,65280,30005,27282,35134,36876,32068,36638,0,0
70,66240,29681,27605,34900,37209,32644,35907,0,0
71,67200,29506,27747,34523,37699,33211,35210,0,0
72,68160,29495,27697,34037,38301,33718,34608,0,0
73,69120,29651,27457,33486,38961,34118,34156,0,0
74,70080,29957,27051,32920,39620,34377,33895,0,0
75,71040,30388,26514,32389,40218,34470,33848,0,0
76,72000,30904,25895,31942,40701,34389,34020,0,0
77,72960,31459,25251,31619,41026,34142,34395,0,0
78,73920,32002,24638,31449,41162,33750,34940,0,0
79,74880,32484,24113,31448,41099,33249,35604,0,0
80,75840,32862,23722,31615,40841,32685,36329,0,0
81,76800,33103,23502,31936,40412,32108,37048,0,0
82,77760,33183,23472,32382,39850,31570,37697,0,0
83,78720,33096,23634,32911,39207,31121,38217,0,0
84,79680,32849,23974,33478,38540,30799,38562,0,0
85,80640,32466,24462,34029,37910,30635,38699,0,0
86,81600,31980,25053,34517,37373,30644,38617,0,0
87,82560,31436,25694,34895,36978,30824,38324,0,0
88,83520,30882,26327,35132,36760,31159,37845,0,0
89,84480,30369,26895,35204,36740,31619,37224,0,0
90,85440,29942,27347,35106,36919,32163,36516,0,0
91,86400,29641,27642,34846,37281,32741,35787,0,0
92,87360,29493,27752,34448,37793,33301,35101,0,0
93,88320,29510,27669,33948,38408,33793,34521,0,0
94,89280,29692,27400,33391,39073,34172,34098,0,0
95,90240,30022,26969,32827,39726,34404,33872,0,0
96,91200,30470,26415,32307,40308,34469,33862,0,0
97,92160,30995,25788,31879,40767,34359,34069,0,0
98,93120,31551,25145,31579,41062,34086,34475,0,0
99,94080,32088,24543,31437,41166,33673,35044,0,0
100,95040,32555,24037,31464,41069,33158,35722,0,0
101,96000,32913,23673,31659,40780,32588,36451,0,0
102,96960,33127,23483,32003,40326,32014,37163,0,0
103,97920,33180,23485,32465,39747,31488,37794,0,0
104,98880,33065,23679,33005,39096,31057,38288,0,0
105,99840,32794,24046,33572,38431,30760,38599,0,0
106,100800,32391,24555,34116,37812,30625,38701,0,0
107,101760,31892,25158,34588,37296,30662,38583,0,0
108,102720,31343,25802,34945,36929,30869,38256,0,0
109,103680,30792,26428,35156,36743,31228,37750,0,0
110,104640,30290,26980,35200,36756,31705,37110,0,0
111,105600,29882,27408,35073,36967,32258,36395,0,0
112,106560,29605,27673,34789,37357,32837,35668,0,0
113,107520,29484,27752,34371,37889,33389,34995,0,0
114,108480,29529,27637,33858,38517,33865,34438,0,0
115,109440,29737,27339,33296,39184,34222,34046,0,0
116,110400,30089,26884,32736,39829,34427,33855,0,0
117,111360,30553,26314,32228,40394,34462,33882,0,0
118,112320,31087,25681,31819,40829,34324,34124,0,0
