"Time","Subsystem #1|Branch Currents|BRK_6_1_I_A","Subsystem #1|Branch Currents|BRK_6_1_I_B","Subsystem #1|Branch Currents|BRK_6_1_I_C","Subsystem #1|Branch Currents|BRK_6_2_I_A","Subsystem #1|Branch Currents|BRK_6_2_I_B","Subsystem #1|Branch Currents|BRK_6_2_I_C","Subsystem #1|CTLs|Vars|flt_enabled","Subsystem #1|CTLs|Vars|relay_protection"
0.0,-0.00611145223,-9.433300363E-4,0.007054261975,0.004995183445,0.001489412771,-0.006484233595,0.0,0.0
9.6E-4,-0.004464211223,-0.00315837525,0.007622056408,0.003402905557,0.003390366565,-0.006792912011,0.0,0.0
0.00192,-0.002414066369,-0.005088311639,0.007501860733,0.001503551861,0.004985390412,-0.006488567417,0.0,0.0
0.00288,-1.460881194E-4,-0.006558912879,0.006704512012,-5.314161555E-4,0.006130504193,-0.005598692709,0.0,0.0
0.00384,0.002134983479,-0.007437473748,0.005301992956,-0.002518307518,0.006722312573,-0.00420361177,0.0,0.0
0.0048,0.004223239536,-0.007644658773,0.003420912842,-0.004277749888,0.006707418088,-0.002429266432,0.0,0.0
0.00576,0.005930178837,-0.007161745286,0.00123108137,-0.005650939805,0.006087153581,-4.358148509E-4,0.0,0.0
0.00672,0.007101693278,-0.006032351541,-0.001069833022,-0.006513923712,0.004917513968,0.00159678919,0.0,0.0
0.00768,0.007632045751,-0.004358423444,-0.003274128524,-0.006788759777,0.0033040787,0.003485074096,0.0,0.0
0.00864,0.007473370767,-0.002291065826,-0.005182801033,-0.006450650769,0.001392518456,0.005058535812,0.0,0.0
0.0096,0.006639972161,-1.689288709E-5,-0.006623558058,-0.005530151914,-6.446284395E-4,0.006175182676,0.0,0.0
0.01056,0.005207083054,0.00225878285,-0.007466380847,-0.004110311402,-0.002623452922,0.006734202795,0.0,0.0
0.01152,0.003304065554,0.004330551739,-0.007635124444,-0.002319331927,-0.004365361583,0.006685123743,0.0,0.0
0.01248,0.001102700775,0.006011393516,-0.007114587675,-3.188820763E-4,-0.005713050477,0.006032374245,0.0,0.0
0.01344,-0.001198300215,0.007149562453,-0.005951764326,0.001710465192,-0.006544913678,0.004834886436,0.0,0.0
0.0144,-0.003391219394,0.007642322686,-0.004251618035,0.003585514463,-0.006785853834,0.003200760057,0.0,0.0
0.01536,-0.005278078241,0.007445195305,-0.002167624125,0.005136999448,-0.006414097653,0.001277509298,0.0,0.0
0.01632,-0.006688562326,0.006575974387,1.12093268E-4,0.006224875637,-0.005463205355,-7.612554143E-4,0.0,0.0
0.01728,-0.007495377385,0.005113126478,0.002381739073,0.006750929327,-0.004019018984,-0.002731481175,0.0,0.0
0.01824,-0.007625652909,0.003188713382,0.00443643362,0.006667667218,-0.002211925931,-0.004455333702,0.0,0.0
0.0192,-0.00706763319,9.764419495E-4,0.006090693994,0.00598262111,-2.050410508E-4,-0.005777182288,0.0,0.0
0.02016,-0.005871709419,-0.001323990872,0.007195199725,0.004757636629,0.001820492379,-0.006577717482,0.0,0.0
0.02112,-0.004145830301,-0.003504906765,0.007650220013,0.003103284429,0.003681806682,-0.006784654882,0.0,0.0
0.02208,-0.002045779368,-0.005369442491,0.007414712844,0.001168883923,0.005210889498,-0.006379338213,0.0,0.0
0.02304,2.38859954E-4,-0.006749285131,0.006509927519,-8.709241328E-4,0.006269677311,-0.005398335623,0.0,0.0
0.024,0.002501828078,-0.007519878586,0.005017522975,-0.002831988155,0.00676263614,-0.003930213488,0.0,0.0
0.02496,0.0045388866,-0.007611644559,0.003072225052,-0.004537298715,0.00664524924,-0.002107496844,0.0,0.0
0.02592,0.006166129296,-0.007016300096,8.496551018E-4,-0.005832917616,0.005928104407,-9.473870577E-5,0.0,0.0
0.02688,0.007236665844,-0.005787608093,-0.001449579212,-0.006601885794,0.004675943222,0.001926398152,0.0,0.0
0.02784,0.007653852307,-0.004036463519,-0.003617901712,-0.006774793082,0.003001809867,0.003773433299,0.0,0.0
